EmployeeID,Name,Age,Gender,HireDate,YearsAtCompany,Department,Role,Location,AnnualSalaryINR,BonusPercent,PerformanceRating,TrainingHoursLastYear,EngagementScore,ManagerID,Location_Clean,AgeBucket,low_engagement,LastPromo_miss_flag,is_worst_mgr,PromotedLast12,SalaryRolePct,SalaryDeptPct,promote_prob_rf,promote_prob_log,promote_prob_rf_noleak,YearsAtCompany_sq,Engagement_x_Perf,SalaryPct_x_Years,ManagerID_te,Role_te,Department_te
AF101510,Arjun Mehta,38,Female,2021-10-16,4.08,Sales,Tech Lead,UK,5117761,12.57,1,33,59.7,AF100296,UK,35-39,1,0,0,1,0.6223175965665236,0.8713272543059777,0.915,0.8961499934846655,0.365,16.6464,59.7,2.5390557939914165,0.5,0.4190231362467866,0.3949367088607595
AF101511,Ishaan Khan,31,Female,2021-11-29,3.96,Consulting,Analyst,Pune,849259,13.23,2,2,66.0,AF100467,Pune,30-34,0,0,0,1,0.6477104874446086,0.11328125,0.0,0.0,,15.6816,132.0,2.56493353028065,0.42857142857142855,0.39757914338919925,0.4132841328413284
AF101512,Aarav Khan,38,Male,2022-04-08,3.61,Operations,Analyst,UK,1366292,6.47,5,6,80.1,AF100025,UK,35-39,0,0,0,0,0.9431314623338257,0.3343589743589744,0.0,0.0,,13.0321,400.5,3.4047045790251107,0.2222222222222222,0.38632162661737524,0.37582128777923784
AF101513,Kabir Patel,27,Male,2008-06-10,17.44,Sales,Analyst,Singapore,1466903,9.29,3,6,69.3,AF100046,Singapore,25-29,0,0,0,1,0.9763663220088626,0.3657548125633232,0.0,0.0,,304.15360000000004,207.89999999999998,17.027828655834565,0.4,0.3858695652173913,0.40463917525773196
AF101514,Rohan Kapoor,24,Male,2007-08-11,18.28,Delivery,Analyst,Chennai,732838,8.88,4,38,85.5,AF100371,Chennai,<25,0,0,0,1,0.4505169867060561,0.04914744232698094,0.0,0.0,,334.15840000000003,342.0,8.235450516986706,0.29411764705882354,0.38632162661737524,0.42105263157894735
AF101515,Ananya Chaudhary,21,Female,2023-07-24,2.32,HR,Senior Analyst,UK,1663527,15.07,3,38,75.3,AF100275,UK,<25,0,0,0,0,0.806930693069307,0.4080234833659491,0.0,0.0,,5.3824,225.89999999999998,1.872079207920792,0.5789473684210527,0.3885003885003885,0.4123456790123457
AF101516,Aarav Singh,29,Male,2012-10-27,13.06,Finance,Senior Manager,Mumbai,4370754,11.2,2,55,62.6,AF100012,Mumbai,25-29,1,0,0,0,0.22774869109947643,0.8299180327868853,0.03,0.00010395710154201496,0.415,170.5636,125.2,2.974397905759162,0.25,0.4051863857374392,0.3910828025477707
AF101517,Maya Das,37,Female,2018-10-23,7.07,Sales,Engineer,Bengaluru,1340078,12.27,3,7,64.4,AF100431,Bengaluru,35-39,0,0,0,1,0.28974358974358977,0.3140830800405269,0.91,0.6797477966242309,0.34,49.9849,193.20000000000002,2.04848717948718,0.2857142857142857,0.43071965628356607,0.40304182509505704
AF101518,Rahul Kumar,38,Female,2013-03-26,12.65,R&D,Tech Lead,Delhi,2769782,9.74,4,42,71.9,AF100001,Delhi,35-39,0,0,0,0,0.09227467811158799,0.6769383697813122,0.0,0.0,,160.0225,287.6,1.1672746781115881,0.21428571428571427,0.4190231362467866,0.40473225404732255
AF101519,Aditya Khan,30,Female,2013-09-26,12.15,Sales,Senior Manager,UK,5829837,10.48,3,43,79.4,AF100098,UK,30-34,0,0,0,0,0.5418848167539267,0.9017223910840932,0.0,0.0,,147.6225,238.20000000000002,6.58390052356021,0.5454545454545454,0.40863787375415284,0.40304182509505704
AF101520,Deepa Mehta,36,Male,2009-04-17,16.59,Marketing,Consultant,Hyderabad,1273823,7.16,3,4,80.6,AF100483,Hyderabad,35-39,0,0,0,1,0.2291040288634997,0.3122641509433962,0.0,0.0,,275.2281,241.79999999999998,3.80083583884546,0.375,0.39457831325301207,0.37410926365795727
AF101521,Arjun Patel,34,Male,2024-06-10,1.43,Operations,Engineer,Kolkata,1335237,11.52,3,20,81.7,AF100307,Kolkata,30-34,0,0,0,0,0.2863247863247863,0.3148717948717949,0.0,0.0,,2.0448999999999997,245.10000000000002,0.4094444444444444,0.47368421052631576,0.42659574468085104,0.3799237611181703
AF101522,Anil Verma,29,Male,2017-08-29,8.22,Delivery,Consultant,UK,1838156,12.47,2,10,70.6,AF100272,UK,25-29,0,0,0,0,0.6819001803968732,0.477432296890672,0.0,0.0,,67.56840000000001,141.2,5.605219482862298,0.5,0.38237490664675133,0.4434673366834171
AF101523,Rohan Nair,32,Male,2022-11-26,2.97,Sales,Director,Bengaluru,12754557,10.69,2,21,86.3,AF100186,Bengaluru,30-34,0,0,0,0,0.6876876876876877,0.9787234042553191,0.0,0.0,,8.820900000000002,172.6,2.0424324324324328,0.47368421052631576,0.42366412213740456,0.40463917525773196
AF101524,Ritika Bose,36,Female,2021-10-19,4.08,Operations,Consultant,Hyderabad,1529763,9.24,3,22,53.0,AF100179,Hyderabad,35-39,1,0,0,1,0.444377630787733,0.40307692307692305,0.0,0.0,,16.6464,159.0,1.8130607336139508,0.4444444444444444,0.37833714721586575,0.37582128777923784
AF101525,Priya Jain,45,Male,2022-07-01,3.38,Sales,Engineer,Hyderabad,1042746,14.76,3,36,79.6,AF100023,Hyderabad,45+,0,0,0,0,0.10256410256410256,0.16818642350557245,0.0,0.0,,11.424399999999999,238.79999999999998,0.3466666666666666,0.3,0.43071965628356607,0.40304182509505704
AF101526,Maya Verma,32,Female,2009-03-03,16.72,Marketing,Analyst,Pune,792518,15.52,4,7,69.2,AF100052,Pune,30-34,0,0,0,1,0.553175775480059,0.08962264150943396,0.0,0.0,,279.55839999999995,276.8,9.249098966026587,0.3181818181818182,0.38632162661737524,0.37514518002322883
AF101527,Sunil Das,45,Male,2022-01-08,3.85,Delivery,Senior Consultant,Kolkata,1432181,2.72,4,0,67.9,AF100076,Kolkata,45+,0,0,0,1,0.007052186177715092,0.33801404212637914,0.0,0.0,,14.822500000000002,271.6,0.027150916784203106,0.6666666666666666,0.37964601769911505,0.41903584672435107
AF101528,Rahul Sharma,34,Female,2013-09-15,12.18,Delivery,Tech Lead,Bengaluru,3211998,9.23,3,33,54.9,AF100053,Bengaluru,30-34,1,0,0,0,0.1630901287553648,0.728184553660983,0.045,0.00014253622910947945,0.47,148.3524,164.7,1.9864377682403431,0.2631578947368421,0.4116022099447514,0.42105263157894735
AF101529,Kiran Verma,22,Male,2022-09-26,3.14,HR,Consultant,Bengaluru,1494794,6.84,3,41,86.8,AF100411,Bengaluru,<25,0,0,0,0,0.4185207456404089,0.34540117416829746,0.0,0.0,,9.8596,260.4,1.314155141310884,0.34782608695652173,0.3994060876020787,0.41811414392059554
AF101530,Ritika Singh,29,Male,2010-01-23,15.82,HR,Analyst,UK,1084886,13.77,3,40,87.3,AF100182,UK,25-29,0,0,0,1,0.8330871491875923,0.19471624266144813,0.0,0.0,,250.2724,261.9,13.17943870014771,0.5555555555555556,0.39757914338919925,0.41811414392059554
AF101531,Sunil Chatterjee,31,Female,2022-05-21,3.49,IT,Senior Analyst,Bengaluru,1055276,12.66,4,40,82.9,AF100103,Bengaluru,30-34,0,0,1,0,0.31745049504950495,0.15160955347871236,0.055,4.8033822642964375e-05,0.375,12.180100000000001,331.6,1.1079022277227724,0.2727272727272727,0.3885003885003885,0.4175257731958763
AF101532,Anil Das,33,Male,2020-09-29,5.13,Operations,Engineer,Kolkata,1356061,10.09,4,16,75.8,AF100300,Kolkata,30-34,0,0,0,1,0.30683760683760686,0.3261538461538461,0.0,0.0,,26.3169,303.2,1.5740769230769232,0.18181818181818182,0.4275132275132275,0.3888888888888889
AF101533,Arjun Chaudhary,37,Male,2024-11-19,0.99,Sales,Manager,Singapore,3417359,14.03,3,14,65.8,AF100170,Singapore,35-39,0,1,0,0,0.49377224199288255,0.7639311043566362,0.0,0.0,,0.9801,197.39999999999998,0.4888345195729537,0.47058823529411764,0.4159090909090909,0.3949367088607595
AF101534,Rahul Sharma,32,Female,2012-04-16,13.59,Delivery,Analyst,UK,1220004,9.49,2,22,78.1,AF100011,UK,30-34,0,0,0,0,0.8943870014771049,0.23971915747241726,0.0,0.0,,184.6881,156.2,12.154719350073856,0.5454545454545454,0.37615526802218113,0.4371859296482412
AF101535,Neha Khan,36,Male,2017-12-12,7.93,Marketing,Analyst,UK,1583791,7.85,1,6,60.4,AF100363,UK,35-39,1,0,0,0,0.9955686853766618,0.4386792452830189,0.0,0.0,,62.884899999999995,60.4,7.894859675036927,0.25,0.39757914338919925,0.3934040047114252
AF101536,Arjun Nair,43,Female,2014-07-12,11.35,Consulting,Senior Analyst,UK,2135956,7.67,3,37,65.6,AF100307,UK,40-44,0,0,0,0,0.9449257425742574,0.5673828125,0.035,0.003059802530235848,0.49,128.8225,196.79999999999998,10.724907178217821,0.3888888888888889,0.3942457231726283,0.4155528554070474
AF101537,Vikram Das,40,Female,2016-04-08,9.61,Marketing,Tech Lead,Pune,3384063,5.81,2,30,76.0,AF100309,Pune,40-44,0,0,0,0,0.19957081545064378,0.7660377358490567,0.0,0.0,,92.3521,152.0,1.9178755364806868,0.5833333333333334,0.4116022099447514,0.37514518002322883
AF101538,Maya Jain,28,Male,2009-02-24,16.73,QA,Tech Lead,Chennai,3410100,10.98,5,18,78.1,AF100293,Chennai,25-29,0,0,0,1,0.20386266094420602,0.7545454545454545,0.0,0.0,,279.8929,390.5,3.410622317596567,0.5,0.4190231362467866,0.39
AF101539,Neha Reddy,36,Male,2010-05-12,15.52,Sales,Senior Manager,Kolkata,5516019,15.83,3,44,67.1,AF100467,Kolkata,35-39,0,0,0,0,0.4790575916230366,0.8905775075987842,0.045,0.6247221587399272,0.47,240.8704,201.29999999999998,7.434973821989528,0.4230769230769231,0.42474916387959866,0.4077791718946048
AF101540,Rohan Malhotra,34,Male,2007-10-05,18.13,Consulting,Analyst,Hyderabad,656862,8.78,4,24,78.4,AF100072,Hyderabad,30-34,0,0,0,1,0.31831610044313147,0.05078125,0.0,0.0,,328.69689999999997,313.6,5.771070901033974,0.5789473684210527,0.38632162661737524,0.4084158415841584
AF101541,Aarav Kumar,29,Male,2015-05-05,10.54,Marketing,Consultant,UAE,2129353,11.14,2,18,72.7,AF100015,UAE,25-29,0,0,0,1,0.778111846061335,0.5924528301886792,0.0,0.0,,111.09159999999999,145.4,8.20129885748647,0.23076923076923078,0.37833714721586575,0.37514518002322883
AF101542,Neha Kapoor,29,Female,2006-07-04,19.38,Marketing,Engineer,Mumbai,1624673,10.71,4,31,69.3,AF100263,Mumbai,25-29,0,0,0,1,0.4931623931623932,0.45754716981132076,0.905,0.9951152337218204,0.395,375.58439999999996,277.2,9.557487179487179,0.4117647058823529,0.43071965628356607,0.3934040047114252
AF101543,Anil Chaudhary,26,Female,2017-12-11,7.93,IT,Consultant,Chennai,1253439,20.13,4,11,73.0,AF100321,Chennai,25-29,0,0,0,0,0.21046301864101022,0.24402907580477673,0.0,0.0,,62.884899999999995,292.0,1.668971737823211,0.47058823529411764,0.3994060876020787,0.40522875816993464
AF101544,Rahul Jain,32,Female,2021-12-17,3.92,Marketing,Analyst,Mumbai,786558,8.46,4,40,72.0,AF100071,Mumbai,30-34,0,0,0,0,0.5443131462333826,0.08584905660377358,0.0,0.0,,15.366399999999999,288.0,2.1337075332348596,0.14285714285714285,0.39757914338919925,0.3934040047114252
AF101545,Ishaan Kapoor,35,Male,2017-03-22,8.66,R&D,Senior Consultant,Pune,2721562,13.81,5,12,69.4,AF100032,Pune,35-39,0,0,0,0,0.6466854724964739,0.6699801192842942,0.0,0.0,,74.9956,347.0,5.6002961918194645,0.3333333333333333,0.40614035087719297,0.3982521847690387
AF101546,Aarav Gupta,26,Male,2010-02-25,15.73,QA,Senior Consultant,Singapore,3554171,9.34,4,16,70.2,AF100044,Singapore,25-29,0,0,0,1,0.8236953455571228,0.7707070707070707,0.0,0.0,,247.43290000000002,280.8,12.956727785613541,0.47058823529411764,0.4167393199651264,0.3843137254901961
AF101547,Saanvi Malhotra,29,Male,2024-07-31,1.29,Delivery,Engineer,UAE,3217040,11.3,2,51,58.5,AF100287,UAE,25-29,1,0,1,0,0.9615384615384616,0.7291875626880642,0.0,0.0,,1.6641000000000001,117.0,1.2403846153846154,0.3684210526315789,0.4275132275132275,0.4306930693069307
AF101548,Sara Patel,36,Male,2006-06-20,19.42,QA,Senior Consultant,Singapore,3007938,7.1,3,3,82.8,AF100118,Singapore,35-39,0,0,0,1,0.7404795486600846,0.7080808080808081,0.0,0.0,,377.1364000000001,248.39999999999998,14.380112834978844,0.25,0.4167393199651264,0.3843137254901961
AF101549,Rohan Gupta,37,Female,2024-11-10,1.01,Delivery,Senior Manager,Kolkata,4420239,18.25,3,10,67.2,AF100146,Kolkata,35-39,0,0,0,1,0.24214659685863874,0.8304914744232698,0.855,0.9082420540659751,0.57,1.0201,201.60000000000002,0.24456806282722512,0.35,0.4045307443365696,0.42105263157894735
AF101550,Maya Joshi,37,Male,2025-02-24,0.72,QA,Consultant,Singapore,3099522,12.34,4,12,66.5,AF100150,Singapore,35-39,0,1,0,0,0.9771497294046904,0.7252525252525253,0.0,0.0,,0.5184,266.0,0.703547805171377,0.631578947368421,0.3994060876020787,0.3793969849246231
AF101551,Vihaan Malhotra,21,Female,2010-11-29,14.97,Finance,VP,Kolkata,13842189,8.27,3,29,63.5,AF100262,Kolkata,<25,1,0,0,1,0.08695652173913043,0.9815573770491803,0.915,0.9825422149697147,0.575,224.10090000000002,190.5,1.3017391304347827,0.5294117647058824,0.45714285714285713,0.39308578745198464
AF101552,Saanvi Patel,35,Male,2020-12-28,4.88,Consulting,Senior Analyst,Delhi,798378,0.79,2,41,57.8,AF100297,Delhi,35-39,1,0,1,1,0.04455445544554455,0.0927734375,0.0,0.0,,23.8144,115.6,0.21742574257425742,0.38461538461538464,0.3860322333077513,0.4173602853745541
AF101553,Kiran Chatterjee,36,Male,2015-04-02,10.63,Marketing,Analyst,UAE,1126044,9.6,4,1,69.3,AF100022,UAE,35-39,0,0,0,0,0.8508124076809453,0.2490566037735849,0.035,0.01066976481333095,0.47,112.99690000000001,277.2,9.04413589364845,0.3333333333333333,0.37615526802218113,0.37410926365795727
AF101554,Deepa Patel,27,Other,2022-01-16,3.83,QA,Senior Consultant,UAE,2880793,14.02,3,11,66.2,AF100033,UAE,25-29,0,0,0,1,0.7038081805359662,0.6888888888888889,0.0,0.0,,14.6689,198.60000000000002,2.6955853314527505,0.15789473684210525,0.40614035087719297,0.37279596977329976
AF101555,Arjun Jain,36,Male,2009-12-03,15.96,Delivery,Senior Consultant,Pune,1929345,18.13,4,14,62.5,AF100110,Pune,35-39,1,0,0,0,0.21227080394922426,0.5015045135406219,0.0,0.0,,254.72160000000002,250.0,3.3878420310296193,0.5714285714285714,0.40602836879432624,0.4371859296482412
AF101556,Vikram Chatterjee,41,Female,2019-06-01,6.46,R&D,Senior Analyst,Pune,844386,9.93,3,6,59.6,AF100206,Pune,40-44,1,0,0,0,0.07178217821782178,0.10437375745526839,0.0,0.0,,41.7316,178.8,0.4637128712871287,0.45,0.39211136890951276,0.3982521847690387
AF101557,Ananya Sharma,36,Female,2020-05-22,5.49,R&D,Engineer,Hyderabad,1616778,11.27,2,29,62.7,AF100017,Hyderabad,35-39,1,0,0,1,0.4897435897435897,0.40159045725646125,0.95,0.9494994294718736,0.435,30.140100000000004,125.4,2.6886923076923077,0.5882352941176471,0.42659574468085104,0.40473225404732255
AF101558,Aditya Jain,25,Male,2023-10-09,2.1,IT,Consultant,Mumbai,1606275,11.63,4,28,48.5,AF100034,Mumbai,25-29,1,0,0,0,0.5231509320505111,0.3925233644859813,0.0,0.0,,4.41,194.0,1.0986169573060733,0.35714285714285715,0.39457831325301207,0.4175257731958763
AF101559,Sara Patel,28,Female,2017-10-27,8.06,IT,Senior Consultant,UAE,2781439,12.97,3,19,83.5,AF100041,UAE,25-29,0,0,0,0,0.6699576868829337,0.6791277258566978,0.0,0.0,,64.96360000000001,250.5,5.399858956276446,0.5555555555555556,0.37964601769911505,0.40522875816993464
AF101560,Sunil Gupta,36,Male,2007-11-29,17.98,Delivery,Senior Manager,Delhi,5524073,6.68,3,42,82.4,AF100280,Delhi,35-39,0,0,0,1,0.4816753926701571,0.892678034102307,0.0,0.0,,323.28040000000004,247.20000000000002,8.660523560209425,0.3333333333333333,0.4045307443365696,0.42105263157894735
AF101561,Deepa Malhotra,44,Female,2012-02-13,13.76,IT,Director,Pune,13161433,5.59,3,16,81.6,AF100196,Pune,40-44,0,0,0,1,0.7207207207207207,0.9854620976116303,0.0,0.0,,189.33759999999998,244.79999999999998,9.917117117117117,0.36363636363636365,0.42366412213740456,0.42297650130548303
AF101562,Rahul Jain,34,Female,2021-02-04,4.78,Delivery,Consultant,UK,2158646,13.38,4,33,82.6,AF100064,UK,30-34,0,0,0,0,0.7841250751653638,0.5656970912738215,0.0,0.0,,22.8484,330.4,3.748117859290439,0.4117647058823529,0.39457831325301207,0.4371859296482412
AF101563,Anil Patel,29,Female,2017-07-23,8.32,Sales,Analyst,Singapore,1162512,8.72,4,12,87.2,AF100037,Singapore,25-29,0,0,0,0,0.8670605612998523,0.22492401215805471,0.0,0.0,,69.22240000000001,348.8,7.213943870014772,0.3888888888888889,0.38632162661737524,0.4108040201005025
AF101564,Vikram Iyer,35,Male,2007-06-02,18.47,Consulting,Senior Analyst,UK,2123378,6.29,3,37,71.3,AF100216,UK,35-39,0,0,0,0,0.9412128712871287,0.5634765625,0.0,0.0,,341.14089999999993,213.89999999999998,17.384201732673265,0.45454545454545453,0.3942457231726283,0.4155528554070474
AF101565,Ananya Reddy,32,Male,2012-12-22,12.91,Sales,Analyst,UK,1045204,6.83,1,22,87.7,AF100336,UK,30-34,0,0,0,0,0.8138847858197932,0.171225937183384,0.035,0.03802985990159719,0.365,166.6681,87.7,10.50725258493353,0.42857142857142855,0.3817504655493482,0.4077791718946048
AF101566,Rahul Jain,23,Female,2014-12-18,10.92,Finance,Senior Consultant,UK,2622532,7.72,3,32,100.0,AF100193,UK,<25,0,0,0,1,0.6015514809590973,0.6598360655737705,0.0,0.0,,119.2464,300.0,6.568942172073342,0.391304347826087,0.40602836879432624,0.3910828025477707
AF101567,Neha Joshi,33,Female,2019-12-05,5.95,QA,Senior Consultant,Bengaluru,2540858,9.95,4,49,57.8,AF100217,Bengaluru,30-34,1,0,0,1,0.5599435825105783,0.6262626262626263,0.0,0.0,,35.4025,231.2,3.331664315937941,0.3,0.40614035087719297,0.37279596977329976
AF101568,Priya Bose,35,Female,2006-04-12,19.61,R&D,Senior Consultant,Bengaluru,2397798,10.68,4,18,81.7,AF100099,Bengaluru,35-39,0,0,0,0,0.47390691114245415,0.6113320079522863,0.0,0.0,,384.5521,326.8,9.293314527503526,0.26666666666666666,0.4046140195208518,0.39097744360902253
AF101569,Sara Malhotra,39,Male,2007-01-05,18.87,Sales,Senior Analyst,Delhi,982657,14.97,4,28,80.3,AF100215,Delhi,35-39,0,0,0,0,0.22586633663366337,0.13576494427558258,0.05,4.512173357048632e-06,0.415,356.0769,321.2,4.262097772277228,0.36363636363636365,0.3942457231726283,0.40463917525773196
AF101570,Ananya Jain,34,Male,2005-12-08,19.95,QA,Manager,UK,4873143,5.08,5,17,74.4,AF100478,UK,30-34,0,0,0,0,0.8087188612099644,0.8656565656565657,0.05,1.7813406400337677e-09,0.44,398.0025,372.0,16.13394128113879,0.14285714285714285,0.4171180931744312,0.37279596977329976
AF101571,Deepa Singh,36,Female,2008-08-03,17.3,Delivery,Senior Analyst,Hyderabad,1159244,11.26,4,14,72.7,AF100243,Hyderabad,35-39,0,0,0,0,0.4542079207920792,0.21464393179538616,0.0,0.0,,299.29,290.8,7.8577970297029704,0.55,0.3885003885003885,0.4371859296482412
AF101572,Saanvi Das,33,Male,2011-04-16,14.59,R&D,Manager,Kolkata,1961249,5.96,2,13,81.8,AF100052,Kolkata,30-34,0,0,0,0,0.0026690391459074734,0.525844930417495,0.0,0.0,,212.8681,163.6,0.038941281138790036,0.25,0.4116331096196868,0.39097744360902253
AF101573,Arjun Mehta,27,Female,2011-12-02,13.96,Marketing,Director,Hyderabad,11991726,1.89,1,34,80.9,AF100275,Hyderabad,25-29,0,0,0,0,0.6006006006006006,0.9773584905660377,0.0,0.0,,194.88160000000002,80.9,8.384384384384385,0.6470588235294118,0.42366412213740456,0.3708530805687204
AF101574,Aarav Kapoor,36,Male,2024-11-08,1.02,Marketing,Tech Lead,Singapore,8803261,0.27,2,0,90.8,AF100089,Singapore,35-39,0,0,0,1,0.9656652360515021,0.9547169811320755,0.0,0.0,,1.0404,181.6,0.9849785407725322,0.4,0.4281842818428184,0.38744075829383884
AF101575,Rahul Malhotra,37,Female,2013-04-12,12.6,R&D,Consultant,Bengaluru,1517842,2.11,3,17,65.6,AF100085,Bengaluru,35-39,0,0,0,1,0.43836440168370416,0.37077534791252487,0.0,0.0,,158.76,196.79999999999998,5.523391461214672,0.47058823529411764,0.38432554634513943,0.39097744360902253
AF101576,Deepa Iyer,26,Male,2018-10-05,7.12,Delivery,Engineer,Bengaluru,1128479,14.26,3,22,85.3,AF100246,Bengaluru,25-29,0,0,0,0,0.1581196581196581,0.20361083249749248,0.065,0.41953297958943897,0.44,50.6944,255.89999999999998,1.1258119658119659,0.5,0.423728813559322,0.42105263157894735
AF101577,Ananya Reddy,37,Male,2020-08-03,5.29,IT,Senior Manager,UAE,8672185,5.64,2,45,53.3,AF100486,UAE,35-39,1,0,0,0,0.8599476439790575,0.9501557632398754,0.0,0.0,,27.9841,106.6,4.549123036649214,0.3076923076923077,0.4051863857374392,0.4175257731958763
AF101578,Sara Singh,28,Male,2011-11-20,14.0,Delivery,Manager,Pune,2913320,15.97,3,46,69.7,AF100487,Pune,25-29,0,0,0,0,0.27402135231316727,0.6930792377131394,0.11,0.6883454397754499,0.665,196.0,209.10000000000002,3.8362989323843415,0.7272727272727273,0.399108138238573,0.4434673366834171
AF101579,Neha Verma,34,Male,2006-12-21,18.92,QA,Senior Analyst,Delhi,1025811,8.81,2,43,78.2,AF100058,Delhi,30-34,0,0,0,1,0.2790841584158416,0.16565656565656567,0.0,0.0,,357.9664000000001,156.4,5.2802722772277235,0.6,0.39211136890951276,0.37279596977329976
AF101580,Kabir Kumar,32,Male,2015-01-30,10.8,Operations,Senior Analyst,UAE,2138438,11.91,4,33,78.0,AF100482,UAE,30-34,0,0,0,0,0.9461633663366337,0.5671794871794872,0.0,0.0,,116.64000000000001,312.0,10.218564356435644,0.46153846153846156,0.3884169884169884,0.38881829733163914
AF101581,Anil Iyer,37,Male,2014-02-24,11.73,QA,Senior Manager,Pune,6843005,5.85,3,19,76.5,AF100445,Pune,35-39,0,0,0,1,0.731675392670157,0.9303030303030303,0.0,0.0,,137.59290000000001,229.5,8.582552356020942,0.5555555555555556,0.42474916387959866,0.3843137254901961
AF101582,Maya Joshi,30,Male,2010-06-25,15.4,Sales,Director,Singapore,11064846,4.89,4,38,87.9,AF100434,Singapore,30-34,0,0,0,1,0.4984984984984985,0.9706180344478217,0.0,0.0,,237.16000000000003,351.6,7.676876876876877,0.4444444444444444,0.39705882352941174,0.4077791718946048
AF101583,Arjun Malhotra,28,Female,2013-09-26,12.15,HR,Director,Hyderabad,12447701,11.35,5,22,81.7,AF100167,Hyderabad,25-29,0,0,0,0,0.6486486486486487,0.9833659491193738,0.0,0.0,,147.6225,408.5,7.881081081081081,0.26666666666666666,0.3722627737226277,0.4123456790123457
AF101584,Maya Chaudhary,46,Female,2022-04-30,3.55,Finance,Manager,Pune,2727748,13.72,4,16,64.7,AF100440,Pune,45+,0,0,0,1,0.19839857651245552,0.6793032786885246,0.89,0.49590025758738193,0.34,12.6025,258.8,0.704314946619217,0.5,0.4159090909090909,0.3910828025477707
AF101585,Rohan Chaudhary,22,Male,2018-09-26,7.14,QA,Consultant,UAE,1719181,12.02,2,50,63.7,AF100470,UAE,<25,1,0,0,1,0.613950691521347,0.41818181818181815,0.0,0.0,,50.9796,127.4,4.3836079374624175,0.47058823529411764,0.38432554634513943,0.3826086956521739
AF101586,Priya Gupta,33,Male,2018-04-20,7.58,Consulting,Director,Pune,11254356,6.92,4,30,71.9,AF100318,Pune,30-34,0,0,0,1,0.5075075075075075,0.9677734375,0.895,0.7142109566397796,0.505,57.4564,287.6,3.846906906906907,0.15384615384615385,0.3722627737226277,0.40567200986436497
AF101587,Aditya Dutta,38,Female,2014-02-02,11.79,Marketing,Analyst,Delhi,763833,13.54,5,1,63.3,AF100131,Delhi,35-39,1,0,0,0,0.5036927621861153,0.07075471698113207,0.0,0.0,,139.0041,316.5,5.938537666174298,0.5333333333333333,0.39757914338919925,0.3934040047114252
AF101588,Maya Das,36,Female,2017-01-28,8.8,IT,Senior Consultant,UK,3306289,13.47,4,5,98.4,AF100307,UK,35-39,0,0,0,0,0.7947813822284908,0.7507788161993769,0.0,0.0,,77.44000000000001,393.6,6.994076163610719,0.4782608695652174,0.4167393199651264,0.4028683181225554
AF101589,Vihaan Jain,37,Other,2015-11-10,10.02,R&D,Senior Consultant,Chennai,2026373,9.34,2,23,84.5,AF100019,Chennai,35-39,0,0,0,0,0.27080394922425954,0.5427435387673957,0.0,0.0,,100.40039999999999,169.0,2.7134555712270805,0.5,0.37964601769911505,0.38681592039800994
AF101590,Arjun Malhotra,30,Male,2021-12-02,3.96,QA,Manager,Chennai,2622269,14.32,4,7,75.8,AF100304,Chennai,30-34,0,0,0,0,0.1592526690391459,0.6464646464646465,0.0,0.0,,15.6816,303.2,0.6306405693950178,0.5263157894736842,0.4159090909090909,0.39
AF101591,Sunil Singh,30,Male,2023-05-26,2.48,HR,Senior Consultant,Mumbai,1710514,15.85,3,34,74.8,AF100419,Mumbai,30-34,0,0,0,0,0.08321579689703808,0.4246575342465753,0.0,0.0,,6.1504,224.39999999999998,0.20637517630465443,0.42857142857142855,0.37964601769911505,0.41811414392059554
AF101592,Ishaan Khan,26,Male,2009-12-26,15.9,Sales,Senior Consultant,UAE,3974579,9.46,2,21,82.1,AF100418,UAE,25-29,0,0,0,0,0.883638928067701,0.8095238095238095,0.0,0.0,,252.81,164.2,14.049858956276445,0.4,0.4167393199651264,0.4077791718946048
AF101593,Rohan Sharma,28,Male,2020-07-20,5.33,Sales,Engineer,Bengaluru,1372856,6.78,2,36,62.9,AF100261,Bengaluru,25-29,1,0,0,0,0.3170940170940171,0.331306990881459,0.0,0.0,,28.4089,125.8,1.6901111111111111,0.2,0.423728813559322,0.4108040201005025
AF101594,Anil Joshi,30,Female,2015-04-14,10.6,Operations,Manager,Mumbai,2182656,12.8,4,16,70.9,AF100197,Mumbai,30-34,0,0,0,0,0.02491103202846975,0.5743589743589743,0.0,0.0,,112.36,283.6,0.26405693950177933,0.25,0.4171180931744312,0.37582128777923784
AF101595,Arjun Jain,29,Male,2009-09-04,16.21,HR,Engineer,Hyderabad,1894125,10.36,3,8,53.0,AF100403,Hyderabad,25-29,1,0,0,0,0.6905982905982906,0.4794520547945205,0.0,0.0,,262.76410000000004,159.0,11.194598290598291,0.2857142857142857,0.42391304347826086,0.41911764705882354
AF101596,Vikram Gupta,29,Male,2020-12-01,4.96,Marketing,Manager,Pune,3126909,19.58,4,1,75.6,AF100427,Pune,25-29,0,0,0,1,0.37722419928825623,0.7509433962264151,0.0,0.0,,24.6016,302.4,1.8710320284697508,0.36363636363636365,0.4116331096196868,0.3708530805687204
AF101597,Rohan Verma,23,Male,2011-05-22,14.5,Consulting,Consultant,Kolkata,978863,4.96,5,32,75.1,AF100302,Kolkata,<25,0,0,0,0,0.01503307276007216,0.1640625,0.075,0.00014103603588997142,0.55,210.25,375.5,0.21797955502104632,0.625,0.37833714721586575,0.4084158415841584
